GO:0018108		peptidyl-tyrosine phosphorylation	P	
GO:0018109		peptidyl-arginine phosphorylation	P	
GO:0018110		histone arginine kinase activity	F	
GO:0018111		methionine racemase activity	F	
GO:0018112		proline racemase activity	F	
GO:0018113		lysine racemase activity	F	
GO:0018114		threonine racemase activity	F	
GO:0018115		peptidyl-S-diphytanylglycerol diether-L-cysteine biosynthetic process from peptidyl-cysteine	P	
GO:0018116		peptidyl-lysine adenylylation	P	
GO:0018117	GO:0018176	protein adenylylation	P	
GO:0018118		peptidyl-L-cysteine glutathione disulfide biosynthetic process from peptidyl-cysteine	P	
GO:0018119		peptidyl-cysteine S-nitrosylation	P	
GO:0018120		peptidyl-arginine ADP-ribosylation	P	
GO:0018121		NAD(P)-asparagine ADP-ribosyltransferase activity	F	
GO:0018122		peptidyl-asparagine ADP-ribosylation	P	
GO:0018123		peptidyl-cysteine ADP-ribosylation	P	
GO:0018124		peptide cross-linking via 5'-(N6-L-lysine)-L-topaquinone	P	
GO:0018125		peptidyl-cysteine methylation	P	
GO:0018126		protein hydroxylation	P	
GO:0018127		NAD(P)-serine ADP-ribosyltransferase activity	F	
GO:0018128		peptidyl-serine cyclase activity	F	obs
GO:0018129		peptidyl-oxazoline dehydrogenase activity	F	
GO:0018130		heterocycle biosynthetic process	P	
GO:0018131		oxazole or thiazole biosynthetic process	P	
GO:0018132		peptide cross-linking via L-cysteine oxazolecarboxylic acid	P	
GO:0018133		peptide cross-linking via L-cysteine oxazolinecarboxylic acid	P	
GO:0018134		peptide cross-linking via glycine oxazolecarboxylic acid	P	
GO:0018135		peptidyl-cysteine cyclase activity	F	obs
GO:0018136		peptidyl-thiazoline dehydrogenase activity	F	
GO:0018137		peptide cross-linking via glycine thiazolecarboxylic acid	P	
GO:0018138		peptide cross-linking via L-serine thiazolecarboxylic acid	P	
GO:0018139		peptide cross-linking via L-phenylalanine thiazolecarboxylic acid	P	
GO:0018140		peptide cross-linking via L-cysteine thiazolecarboxylic acid	P	
GO:0018141		peptide cross-linking via L-lysine thiazolecarboxylic acid	P	
GO:0018142		protein-DNA covalent cross-linking	P	
GO:0018143		nucleic acid-protein covalent cross-linking	P	
GO:0018144		RNA-protein covalent cross-linking	P	
GO:0018145		protein-DNA covalent cross-linking via peptidyl-serine	P	
GO:0018146		keratan sulfate biosynthetic process	P	
GO:0018147		molybdenum incorporation via L-selenocysteinyl molybdenum bis(molybdopterin guanine dinucleotide)	P	
GO:0018148		RNA-protein covalent cross-linking via peptidyl-tyrosine	P	
GO:0018149		peptide cross-linking	P	
GO:0018150		peptide cross-linking via 3-(3'-L-histidyl)-L-tyrosine	P	
GO:0018151		peptide cross-linking via L-histidyl-L-tyrosine	P	
GO:0018152		peptide cross-linking via 3'-(1'-L-histidyl)-L-tyrosine	P	
GO:0018153		isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	P	
GO:0018154		peptide cross-linking via (2R,6R)-lanthionine	P	
GO:0018155		peptide cross-linking via sn-(2S,6R)-lanthionine	P	
GO:0018156		peptide cross-linking via (2S,3S,6R)-3-methyl-lanthionine	P	
GO:0018157		peptide cross-linking via an oxazole or thiazole	P	
GO:0018158		protein oxidation	P	
GO:0018159		peptidyl-methionine oxidation	P	
GO:0018160	GO:0018354 GO:0033035	peptidyl-pyrromethane cofactor linkage	P	
GO:0018161		dipyrrin biosynthetic process	P	
GO:0018162		peptide cross-linking via S-(2-aminovinyl)-3-methyl-D-cysteine	P	
GO:0018163		protein-DNA covalent cross-linking via the 5'-end to peptidyl-tyrosine	P	
GO:0018164		protein-DNA covalent cross-linking via peptidyl-threonine	P	
GO:0018165		peptidyl-tyrosine uridylylation	P	
GO:0018166		C-terminal protein-tyrosinylation	P	
GO:0018167		protein-phycoerythrobilin linkage via phycoerythrobilin-bis-L-cysteine	P	
GO:0018168		protein-phycoerythrobilin linkage via S-phycoerythrobilin-L-cysteine	P	
GO:0018169		ribosomal S6-glutamic acid ligase activity	F	
GO:0018170		C-terminal peptidyl-polyglutamic acid amidation	P	
GO:0018171		peptidyl-cysteine oxidation	P	
GO:0018172		peptidyl-L-3',4',5'-trihydroxyphenylalanine biosynthetic process from peptidyl-tyrosine	P	
GO:0018173		peptidyl-1-thioglycine biosynthetic process from peptidyl-glycine	P	
GO:0018174		protein-heme P460 linkage	P	
GO:0018175		protein nucleotidylation	P	
GO:0018177		protein uridylylation	P	
GO:0018178		peptidyl-threonine adenylylation	P	
GO:0018179		peptidyl-cysteine desulfurization	P	obs
GO:0018180		protein desulfurization	P	
GO:0018181		peptidyl-arginine C5-methylation	P	
GO:0018182		protein-heme linkage via 3'-L-histidine	P	
GO:0018183		enzyme active site formation via S-selenyl-L-cysteine	P	obs
GO:0018184		protein polyamination	P	
GO:0018185		poly-N-methyl-propylamination	P	
GO:0018186		peroxidase-heme linkage	P	
GO:0018187		molybdenum incorporation via L-cysteinyl molybdopterin guanine dinucleotide	P	
GO:0018188		peptidyl-proline di-hydroxylation	P	
GO:0018189		pyrroloquinoline quinone biosynthetic process	P	
GO:0018190		protein octanoylation	P	
GO:0018191		peptidyl-serine octanoylation	P	
GO:0018192		enzyme active site formation via L-cysteine persulfide	P	
GO:0018193		peptidyl-amino acid modification	P	
GO:0018194		peptidyl-alanine modification	P	
GO:0018195		peptidyl-arginine modification	P	
GO:0018196		peptidyl-asparagine modification	P	
GO:0018197		peptidyl-aspartic acid modification	P	
GO:0018198		peptidyl-cysteine modification	P	
GO:0018199		peptidyl-glutamine modification	P	
GO:0018200		peptidyl-glutamic acid modification	P	
GO:0018201		peptidyl-glycine modification	P	
GO:0018202		peptidyl-histidine modification	P	
GO:0018203		peptidyl-isoleucine modification	P	
GO:0018204		peptidyl-leucine modification	P	
GO:0018205		peptidyl-lysine modification	P	
GO:0018206		peptidyl-methionine modification	P	
GO:0018207		peptidyl-phenylalanine modification	P	
GO:0018208		peptidyl-proline modification	P	
GO:0018209		peptidyl-serine modification	P	
GO:0018210		peptidyl-threonine modification	P	
GO:0018211		peptidyl-tryptophan modification	P	
GO:0018212		peptidyl-tyrosine modification	P	
GO:0018213		peptidyl-valine modification	P	
GO:0018214		protein carboxylation	P	
GO:0018215		protein phosphopantetheinylation	P	
GO:0018216	GO:0018017	peptidyl-arginine methylation	P	
GO:0018217		peptidyl-aspartic acid phosphorylation	P	
GO:0018218		peptidyl-cysteine phosphorylation	P	
GO:0018219		peptidyl-cysteine S-acetylation	P	
GO:0018220		peptidyl-threonine palmitoylation	P	
GO:0018221		peptidyl-serine palmitoylation	P	
GO:0018222		peptidyl-L-cysteine methyl disulfide biosynthetic process from peptidyl-cysteine	P	
GO:0018226		peptidyl-S-farnesyl-L-cysteine biosynthetic process from peptidyl-cysteine	P	
GO:0018227		peptidyl-S-12-hydroxyfarnesyl-L-cysteine biosynthetic process from peptidyl-cysteine	P	
GO:0018228		peptidyl-S-geranylgeranyl-L-cysteine biosynthetic process from peptidyl-cysteine	P	
GO:0018229		peptidyl-L-cysteine methyl ester biosynthetic process from peptidyl-cysteine	P	
GO:0018230		peptidyl-L-cysteine S-palmitoylation	P	
GO:0018231		peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	P	
GO:0018232		peptide cross-linking via S-(L-isoglutamyl)-L-cysteine	P	
GO:0018233		peptide cross-linking via 2'-(S-L-cysteinyl)-L-histidine	P	
GO:0018234		peptide cross-linking via 3'-(S-L-cysteinyl)-L-tyrosine	P	
GO:0018235		peptidyl-lysine carboxylation	P	
GO:0018237		urease activator activity	F	
GO:0018238	GO:0018239	peptidyl-lysine carboxyethylation	P	
GO:0018240		protein S-linked glycosylation via cysteine	P	
GO:0018241		protein O-linked glycosylation via hydroxylysine	P	
GO:0018242		protein O-linked glycosylation via serine	P	
GO:0018243		protein O-linked glycosylation via threonine	P	
GO:0018244		protein N-linked glycosylation via tryptophan	P	
GO:0018245		protein O-linked glycosylation via tyrosine	P	
GO:0018246		protein-coenzyme A linkage	P	
GO:0018247		protein-phosphoribosyl dephospho-coenzyme A linkage	P	
GO:0018248		enzyme active site formation via S-sulfo-L-cysteine	P	
GO:0018249		protein dehydration	P	
GO:0018250		peptidyl-dehydroalanine biosynthetic process from peptidyl-tyrosine or peptidyl-serine	P	
GO:0018251		peptidyl-tyrosine dehydrogenation	P	
GO:0018252		peptide cross-linking via L-seryl-5-imidazolinone glycine	P	
GO:0018253		peptide cross-linking via 5-imidazolinone glycine	P	
GO:0018254		peptidyl-tyrosine adenylylation	P	
GO:0018255		peptide cross-linking via S-glycyl-L-cysteine	P	
GO:0018256		protein formylation	P	
GO:0018257		peptidyl-lysine formylation	P	
GO:0018258		protein O-linked glycosylation via hydroxyproline	P	
GO:0018259		RNA-protein covalent cross-linking via peptidyl-serine	P	
GO:0018260		protein guanylylation	P	
GO:0018261		peptidyl-lysine guanylylation	P	
GO:0018262		isopeptide cross-linking	P	
GO:0018263		isopeptide cross-linking via N-(L-isoaspartyl)-L-cysteine	P	
GO:0018264		isopeptide cross-linking via N-(L-isoaspartyl)-glycine	P	
GO:0018265		GPI anchor biosynthetic process via N-asparaginyl-glycosylphosphatidylinositolethanolamine	P	
GO:0018266		GPI anchor biosynthetic process via N-aspartyl-glycosylphosphatidylinositolethanolamine	P	
GO:0018267		GPI anchor biosynthetic process via N-cysteinyl-glycosylphosphatidylinositolethanolamine	P	
GO:0018268		GPI anchor biosynthetic process via N-glycyl-glycosylphosphatidylinositolethanolamine	P	
GO:0018269		GPI anchor biosynthetic process via N-seryl-glycosylphosphatidylinositolethanolamine	P	
GO:0018270		GPI anchor biosynthetic process via N-alanyl-glycosylphosphatidylinositolethanolamine	P	
GO:0018271	GO:0000106	biotin-protein ligase activity	F	
GO:0018272		protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine	P	
GO:0018273		protein-chromophore linkage via peptidyl-N6-retinal-L-lysine	P	
GO:0018274		peptide cross-linking via L-lysinoalanine	P	
GO:0018275	GO:0017191	N-terminal peptidyl-cysteine acetylation	P	
GO:0018276		isopeptide cross-linking via N6-glycyl-L-lysine	P	
GO:0018277		protein deamination	P	
GO:0018278		N-terminal peptidyl-threonine deamination	P	
GO:0018279		protein N-linked glycosylation via asparagine	P	
GO:0018280		protein S-linked glycosylation	P	
GO:0018281		GSI anchor biosynthetic process via N-seryl-glycosylsphingolipidinositolethanolamine	P	
GO:0018282		metal incorporation into metallo-sulfur cluster	P	
GO:0018283		iron incorporation into metallo-sulfur cluster	P	
GO:0018284		iron incorporation into protein via tetrakis-L-cysteinyl iron	P	
GO:0018285		iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl diiron disulfide	P	
GO:0018286		iron incorporation into iron-sulfur cluster via hexakis-L-cysteinyl triiron trisulfide	P	obs
GO:0018287		iron incorporation into iron-sulfur cluster via tris-L-cysteinyl triiron tetrasulfide	P	
GO:0018288		iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl tetrairon tetrasulfide	P	
GO:0018289		molybdenum incorporation into metallo-sulfur cluster	P	
GO:0018290		iron and molybdenum incorporation into iron-molybdenum-sulfur cluster via L-cysteinyl homocitryl molybdenum-heptairon-nonasulfide	P	
GO:0018291		molybdenum incorporation into iron-sulfur cluster	P	
GO:0018292		molybdenum incorporation via L-cysteinyl molybdopterin	P	
GO:0018293		protein-FAD linkage	P	
GO:0018294		protein-FAD linkage via S-(8alpha-FAD)-L-cysteine	P	
GO:0018295		protein-FAD linkage via 3'-(8alpha-FAD)-L-histidine	P	
GO:0018296		protein-FAD linkage via O4'-(8alpha-FAD)-L-tyrosine	P	
GO:0018297		protein-FAD linkage via 1'-(8alpha-FAD)-L-histidine	P	
GO:0018298		protein-chromophore linkage	P	
GO:0018299		iron incorporation into the Rieske iron-sulfur cluster via bis-L-cysteinyl bis-L-histidino diiron disulfide	P	
GO:0018300		iron incorporation into iron-sulfur cluster via hexakis-L-cysteinyl hexairon hexasulfide	P	obs
GO:0018301		iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-cysteine persulfido-bis-L-glutamato-L-histidino tetrairon	P	
GO:0018302		iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-N1'-histidino tetrairon tetrasulfide	P	
GO:0018303		iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-N3'-histidino tetrairon tetrasulfide	P	
GO:0018304		iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-aspartato tetrairon tetrasulfide	P	
GO:0018305		iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-serinyl tetrairon tetrasulfide	P	
GO:0018306		iron incorporation into iron-sulfur cluster via bis-L-cysteinyl-L-N3'-histidino-L-serinyl tetrairon tetrasulfide	P	
GO:0018307		enzyme active site formation	P	
GO:0018308		enzyme active site formation via N6-pyruvic acid 2-iminyl-L-lysine	P	obs
GO:0018309		protein-FMN linkage	P	
GO:0018310		protein-FMN linkage via S-(6-FMN)-L-cysteine	P	
GO:0018311		peptidyl-N4-hydroxymethyl-L-asparagine biosynthetic process from peptidyl-asparagine	P	
GO:0018312		peptidyl-serine ADP-ribosylation	P	
GO:0018313		peptide cross-linking via L-alanyl-5-imidazolinone glycine	P	
GO:0018314		protein-pyrroloquinoline-quinone linkage	P	obs
GO:0018315	GO:0042041	molybdenum incorporation into molybdenum-molybdopterin complex	P	
GO:0018316		peptide cross-linking via L-cystine	P	
GO:0018317		protein C-linked glycosylation via tryptophan	P	
GO:0018320		enzyme active site formation via S-methyl-L-cysteine	P	
GO:0018321		protein glucuronylation	P	
GO:0018322		protein tyrosinylation	P	
GO:0018323		enzyme active site formation via L-cysteine sulfinic acid	P	
GO:0018324		enzyme active site formation via L-cysteine sulfenic acid	P	
GO:0018325		enzyme active site formation via S-phospho-L-cysteine	P	
GO:0018326		enzyme active site formation via S-acetyl-L-cysteine	P	
GO:0018327		enzyme active site formation via 1'-phospho-L-histidine	P	
GO:0018328		enzyme active site formation via 3'-phospho-L-histidine	P	
GO:0018329		enzyme active site formation via N6-(phospho-5'-adenosine)-L-lysine	P	
GO:0018330		enzyme active site formation via N6-(phospho-5'-guanosine)-L-lysine	P	
GO:0018331		enzyme active site formation via O-phospho-L-serine	P	
GO:0018332		enzyme active site formation via O-(phospho-5'-adenosine)-L-threonine	P	
GO:0018333		enzyme active site formation via O-phospho-L-threonine	P	
GO:0018334		enzyme active site formation via O4'-phospho-L-tyrosine	P	
GO:0018335		protein succinylation	P	
GO:0018336		peptidyl-tyrosine hydroxylation	P	
GO:0018337		enzyme active site formation via L-2',4',5'-topaquinone	P	obs
GO:0018338		protein amino acid cinnamylation	P	obs
GO:0018339		peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid	P	
GO:0018340		peptidyl-O-(sn-1-glycerophosphoryl)-L-serine biosynthetic process from peptidyl-serine	P	
GO:0018341		peptidyl-lysine modification to peptidyl-N6-pyruvic acid 2-iminyl-L-lysine	P	
GO:0018342	GO:0018346	protein prenylation	P	
GO:0018343	GO:0018347	protein farnesylation	P	
GO:0018344	GO:0018348	protein geranylgeranylation	P	
GO:0018345	GO:0018318 GO:0018349	protein palmitoylation	P	
GO:0018350		protein esterification	P	
GO:0018351		peptidyl-cysteine esterification	P	
GO:0018352		protein-pyridoxal-5-phosphate linkage	P	
GO:0018353	GO:0018380	protein-phycocyanobilin linkage via S-phycocyanobilin-L-cysteine	P	
GO:0018355		protein-phosphoribosyl dephospho-coenzyme A linkage via O-(phosphoribosyl dephospho-coenzyme A)-L-serine	P	
GO:0018356	GO:0018382	protein-phycobiliviolin linkage via S-phycobiliviolin-L-cysteine	P	
GO:0018357	GO:0018383	protein-phycourobilin linkage via phycourobilin-bis-L-cysteine	P	
GO:0018358	GO:0018381	protein-phytochromobilin linkage via S-phytochromobilin-L-cysteine	P	
GO:0018359	GO:0018385	protein-heme P460 linkage via heme P460-bis-L-cysteine-L-tyrosine	P	
GO:0018360	GO:0018384	protein-heme P460 linkage via heme P460-bis-L-cysteine-L-lysine	P	
GO:0018361		peptidyl-glutamine 2-methylation	P	
GO:0018362	GO:0019924	peroxidase-heme linkage via dihydroxyheme-L-aspartyl ester-L-glutamyl ester	P	
GO:0018363	GO:0019925	peroxidase-heme linkage via dihydroxyheme-L-aspartyl ester-L-glutamyl ester-L-methionine sulfonium	P	
GO:0018364		peptidyl-glutamine methylation	P	
GO:0018365		protein-serine epimerase activity	F	
GO:0018366		chiral amino acid racemization	P	
GO:0018367		free L-amino acid racemization	P	obs
GO:0018376		peptidyl-asparagine hydroxylation to form L-erythro-beta-hydroxyasparagine	P	
GO:0018377	GO:0018319	protein myristoylation	P	
GO:0018378		cytochrome c-heme linkage via heme-L-cysteine	P	
GO:0018379		cytochrome c-heme linkage via heme-bis-L-cysteine	P	
GO:0018386		N-terminal peptidyl-cysteine condensation with pyruvate to form N-pyruvic acid 2-iminyl-L-cysteine	P	
GO:0018387		N-terminal peptidyl-amino acid deamination to pyruvic acid	P	
GO:0018388		N-terminal peptidyl-valine condensation with pyruvate to form N-pyruvic acid 2-iminyl-L-valine	P	
GO:0018389		N-terminal peptidyl-valine deamination	P	
GO:0018390		peptidyl-L-glutamic acid 5-methyl ester biosynthetic process from peptidyl-glutamic acid or peptidyl-glutamine	P	
GO:0018391		C-terminal peptidyl-glutamic acid tyrosinylation	P	
GO:0018392		glycoprotein 3-alpha-L-fucosyltransferase activity	F	
GO:0018393		internal peptidyl-lysine acetylation	P	
GO:0018394		peptidyl-lysine acetylation	P	
GO:0018395		peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine	P	
GO:0018396		peptidyl-lysine hydroxylation to 4-hydroxy-L-lysine	P	
GO:0018397		peptidyl-phenylalanine bromination to L-2'-bromophenylalanine	P	
GO:0018398		peptidyl-phenylalanine bromination to L-3'-bromophenylalanine	P	
GO:0018399		peptidyl-phenylalanine bromination to L-4'-bromophenylalanine	P	
GO:0018400		peptidyl-proline hydroxylation to 3-hydroxy-L-proline	P	
GO:0018401		peptidyl-proline hydroxylation to 4-hydroxy-L-proline	P	
GO:0018402		protein-chondroitin sulfate linkage via chondroitin sulfate D-glucuronyl-D-galactosyl-D-galactosyl-D-xylosyl-L-serine	P	
GO:0018403		protein-dermatan sulfate linkage via dermatan 4-sulfate D-glucuronyl-D-galactosyl-D-galactosyl-D-xylosyl-L-serine	P	
GO:0018404		protein-heparan sulfate linkage via heparan sulfate D-glucuronyl-D-galactosyl-D-galactosyl-D-xylosyl-L-serine	P	
GO:0018405		protein-keratan sulfate linkage via keratan sulfate D-glucuronyl-D-galactosyl-D-galactosyl-D-xylosyl-L-threonine	P	
GO:0018406	GO:0032004	protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan	P	
GO:0018407		peptidyl-thyronine iodination to form 3',3'',5'-triiodo-L-thyronine	P	
GO:0018408		peptidyl-thyronine iodination to form 3',3'',5',5''-tetraiodo-L-thyronine	P	
GO:0018410		C-terminal protein amino acid modification	P	
GO:0018411		protein glucuronidation	P	
GO:0018412		protein O-glucuronidation	P	
GO:0018413		peptidyl-serine O-glucuronidation	P	
GO:0018414		nickel incorporation into metallo-sulfur cluster	P	
GO:0018415		iron incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido bis-L-glutamato L-histidino nickel triiron disulfide trioxide	P	
GO:0018416		nickel incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido bis-L-glutamato L-histidino nickel triiron disulfide trioxide	P	
GO:0018417		iron incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido L-glutamato L-histidino L-serinyl nickel triiron disulfide trioxide	P	
GO:0018418		nickel incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido L-glutamato L-histidino L-serinyl nickel triiron disulfide trioxide	P	
GO:0018419		protein catenane formation	P	
GO:0018420		peptide cross-linking via N6-(L-isoaspartyl)-L-lysine	P	
GO:0018421		UDP-N-acetylglucosamine:serine-protein N-acetylglucosamine-1-phosphotransferase activity	F	
GO:0018422		GDP-mannose:serine-protein mannose-1-phosphotransferase activity	F	
GO:0018423		protein C-terminal leucine carboxyl O-methyltransferase activity	F	
GO:0018424		peptidyl-glutamic acid poly-ADP-ribosylation	P	
GO:0018425		O3-(N-acetylglucosamine-1-phosphoryl)-L-serine biosynthetic process	P	
GO:0018426		O3-(phosphoglycosyl-D-mannose-1-phosphoryl)-L-serine biosynthetic process	P	
GO:0018427		copper incorporation into metallo-sulfur cluster	P	
GO:0018428		copper incorporation into copper-sulfur cluster	P	
GO:0018429		copper incorporation into copper-sulfur cluster via heptakis-L-histidino tetracopper mu4-sulfide hydroxide	P	
GO:0018439	GO:0018440	peptidyl-L-leucine methyl ester biosynthetic process from peptidyl-leucine	P	
GO:0018441		iron incorporation into iron-sulfur cluster via hexakis-L-cysteinyl L-serinyl octairon heptasulfide	P	
GO:0018442		peptidyl-glutamic acid esterification	P	
GO:0018443		enzyme active site formation via L-aspartic 4-phosphoric anhydride	P	
GO:0018444		translation release factor complex	C	
GO:0018445		prothoracicotrophic hormone activity	F	
GO:0018446		pinocarveol dehydrogenase activity	F	
GO:0018447		chloral hydrate dehydrogenase activity	F	
GO:0018448		hydroxymethylmethylsilanediol oxidase activity	F	
GO:0018449		1-phenylethanol dehydrogenase activity	F	
GO:0018450		myrtenol dehydrogenase activity	F	
GO:0018451		epoxide dehydrogenase activity	F	
GO:0018452		5-exo-hydroxycamphor dehydrogenase activity	F	
GO:0018453		2-hydroxytetrahydrofuran dehydrogenase activity	F	
GO:0018454		acetoacetyl-CoA reductase activity	F	
GO:0018455		alcohol dehydrogenase [NAD(P)+] activity	F	
GO:0018456		aryl-alcohol dehydrogenase (NAD+) activity	F	
GO:0018457		perillyl-alcohol dehydrogenase activity	F	
GO:0018458		isopiperitenol dehydrogenase activity	F	
GO:0018459		carveol dehydrogenase activity	F	
GO:0018460		cyclohexanol dehydrogenase activity	F	
GO:0018461		fluoren-9-ol dehydrogenase activity	F	
GO:0018462		4-(hydroxymethyl)benzenesulfonate dehydrogenase activity	F	
GO:0018463		6-hydroxyhexanoate dehydrogenase activity	F	
GO:0018464		3-hydroxypimeloyl-CoA dehydrogenase activity	F	
GO:0018465		vanillyl-alcohol oxidase activity	F	
GO:0018466		limonene-1,2-diol dehydrogenase activity	F	
GO:0018467		formaldehyde dehydrogenase activity	F	
GO:0018468		alcohol dehydrogenase (acceptor) activity	F	
GO:0018469		myrtenal dehydrogenase activity	F	
GO:0018470		4-hydroxybutaraldehyde dehydrogenase activity	F	
GO:0018471		4-chlorobenzaldehyde oxidase activity	F	
GO:0018472		1-hydroxy-2-naphthaldehyde dehydrogenase activity	F	
GO:0018473		cis-2-methyl-5-isopropylhexa-2,5-dienal dehydrogenase activity	F	
GO:0018474		2-carboxybenzaldehyde dehydrogenase activity	F	
GO:0018475		trans-2-methyl-5-isopropylhexa-2,5-dienal dehydrogenase activity	F	
GO:0018477		benzaldehyde dehydrogenase (NADP+) activity	F	
GO:0018478		malonate-semialdehyde dehydrogenase (acetylating) activity	F	
GO:0018479		benzaldehyde dehydrogenase (NAD+) activity	F	
GO:0018480		5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase activity	F	
GO:0018481		4-hydroxymuconic-semialdehyde dehydrogenase activity	F	
GO:0018482		4-formylbenzenesulfonate dehydrogenase activity	F	
GO:0018483		6-oxohexanoate dehydrogenase activity	F	
GO:0018484		4-hydroxybenzaldehyde dehydrogenase activity	F	
GO:0018485		salicylaldehyde dehydrogenase activity	F	
GO:0018486		2-butanone oxidase activity	F	
GO:0018487		vanillate O-demethylase (anaerobic) activity	F	
GO:0018488		aryl-aldehyde oxidase activity	F	
GO:0018489		vanillate monooxygenase activity	F	
GO:0018490		4-hydroxyphenylpyruvate oxidase activity	F	
GO:0018491		2-oxobutyrate synthase activity	F	
GO:0018492		carbon-monoxide dehydrogenase (acceptor) activity	F	
GO:0018493		formylmethanofuran dehydrogenase activity	F	
GO:0018494		carvone reductase activity	F	
GO:0018495		2-hydroxycyclohexane-1-carboxyl-CoA dehydrogenase activity	F	
GO:0018496		2,6-dihydroxycyclohexane-1-carboxyl-CoA dehydrogenase activity	F	
GO:0018497		1-chloro-2,2-bis(4-chlorophenyl)ethane dehydrogenase activity	F	
GO:0018498		2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase activity	F	
GO:0018499		cis-2,3-dihydrodiol DDT dehydrogenase activity	F	
GO:0018500		trans-9R,10R-dihydrodiolphenanthrene dehydrogenase activity	F	
GO:0018501		cis-chlorobenzene dihydrodiol dehydrogenase activity	F	
GO:0018502		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase activity	F	
GO:0018503		trans-1,2-dihydrodiolphenanthrene dehydrogenase activity	F	
GO:0018504		cis-1,2-dihydrobenzene-1,2-diol dehydrogenase activity	F	
GO:0018505		cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase activity	F	
GO:0018506		maleylacetate reductase activity	F	
GO:0018507		cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase activity	F	
GO:0018508		cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate dehydrogenase activity	F	
GO:0018509		cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase activity	F	
GO:0018510		phloroglucinol reductase activity	F	
GO:0018511		2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase activity	F	
GO:0018512		1,6-dihydroxy-5-methylcyclohexa-2,4-dienecarboxylate dehydrogenase activity	F	obs
GO:0018513		dibenzothiophene dihydrodiol dehydrogenase activity	F	
GO:0018515		pimeloyl-CoA dehydrogenase activity	F	
GO:0018516		2,4-dichlorobenzoyl-CoA reductase activity	F	
GO:0018517		phthalate 4,5-cis-dihydrodiol dehydrogenase activity	F	
GO:0018518		5,6-dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline dehydrogenase activity	F	
GO:0018519		cis-dihydroethylcatechol dehydrogenase activity	F	
GO:0018520		cis-1,2-dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate dehydrogenase activity	F	
GO:0018521		1,2-dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate dehydrogenase activity	F	
GO:0018522		benzoyl-CoA reductase activity	F	
GO:0018523		quinoline 2-oxidoreductase activity	F	
GO:0018524	GO:0018797	acetophenone carboxylase activity	F	
GO:0018525		4-hydroxybenzoyl-CoA reductase activity	F	
GO:0018526		2-aminobenzoyl-CoA reductase activity	F	
GO:0018527		cyclohexylamine oxidase activity	F	
GO:0018528		iminodiacetate dehydrogenase activity	F	
GO:0018529		nitrilotriacetate monooxygenase activity	F	
GO:0018530		(R)-6-hydroxynicotine oxidase activity	F	
GO:0018531		(S)-6-hydroxynicotine oxidase activity	F	
GO:0018532		5,10-methenyl-5,6,7,8-tetrahydromethanopterin dehydrogenase activity	F	
GO:0018533		peptidyl-cysteine acetylation	P	
GO:0018534		nitrilotriacetate dehydrogenase activity	F	
GO:0018535		nicotine dehydrogenase activity	F	
GO:0018537		coenzyme F420-dependent N5,N10-methenyltetrahydromethanopterin reductase activity	F	
GO:0018538		epoxide carboxylase activity	F	
GO:0018541		p-benzoquinone reductase (NADPH) activity	F	
GO:0018542		2,3-dihydroxy DDT 1,2-dioxygenase activity	F	
GO:0018543		4-amino-2-nitroso-6-nitrotoluene reductase activity	F	
GO:0018544		4-carboxy-4'-sulfoazobenzene reductase activity	F	
GO:0018545		NAD(P)H nitroreductase activity	F	
GO:0018546		nitrobenzene nitroreductase activity	F	
GO:0018547		nitroglycerin reductase activity	F	
GO:0018548		pentaerythritol trinitrate reductase activity	F	
GO:0018549		methanethiol oxidase activity	F	
GO:0018550		tetrachloro-p-hydroquinone reductive dehalogenase activity	F	
